"country","year","parent_company","empty","hdpe","ldpe","o","pet","pp","ps","pvc","grand_total","total","num_events","volunteers","id","document.id","array.index","gdp","sex_ratio","surface_area","life_expectancy_male","unemployment","imports","homicide_rate","iso2","employment_services","employment_industry","urban_population_growth","secondary_school_enrollment_female","employment_agriculture","capital","co2_emissions","forested_area","tourists","exports","life_expectancy_female","post_secondary_enrollment_female","post_secondary_enrollment_male","primary_school_enrollment_female","infant_mortality","gdp_growth","threatened_species","population","urban_population","secondary_school_enrollment_male","name","pop_growth","region","pop_density","internet_users","gdp_per_capita","fertility","refugees","primary_school_enrollment_male","currency.code","currency.name","isoa2","AreaPerCap","AreaTotHA","BiocapPerCap","BiocapTotGHA","Earths","EFConsPerCap","EFConsTotGHA","EFExportsPerCap","EFExportsTotGHA","EFImportsPerCap","EFImportsTotGHA","EFProdPerCap","EFProdTotGHA","GDP-PPP","GDP-USD","HDI","Population","api_country"
"India",2019,"Swiss Fresh",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Svs",0,0,0,0,0,1,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Sunlite",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Sun Aqua",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Sukhti",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Philip Morris",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Sri Ganesh",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Silko Milko",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Scissors",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Sabols",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Loin Dal",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Richie",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Regalia",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Real Fruit",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Rathnas",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"RBC",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Prega New",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Port Wine",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Ponlait",0,0,0,0,0,1,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Lotte",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"137",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Lavian",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Joker",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Chelsea",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Ashwin",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Avandraj",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Biscare",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"HMD Healthcare",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Gold Fresh",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Boronto",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Gazza",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Fresh Home Food",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"CBL Munchee",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Flubbers",0,0,0,1,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Everydrink",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Everdrink",0,0,0,0,1,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
"India",2019,"Eurori",0,0,1,0,0,0,0,0,1,1,4,88,"21",1,1,2779352,108.2,3287263,68.1,5.4,478884,3.1,"IN",32.3,26.2,2.4,76.6,41.5,"New Delhi",2161.6,23.8,17423,323251,70.5,29.1,27.2,121.1,32,6.8,1118,1380004,34.5,73.9,"India",1,"Southern Asia",464.1,34.4,2054.8,2.2,206.6,105.6,"INR","Indian Rupee","IN",0.252557892082878,349315346.11875,0.336665330962938,465645185.908149,0.6978606579282,1.07697445546972,1489574139.10472,0.108609583796308,150219001.444512,0.156461097788405,216402908.962121,1.02912294147762,1423390231.58711,4784.23974609375,2050.16967773438,0.638000011444092,1383110016,"India"
